day,price,market_cap,buyers,total_buy_qty,total_buy_usd,avg_buy_usd,ratio_pct,bucket
2023-09-15,0.06143517,6847407.633,231,230136.35294948943,14138.465966631886,61.20548037502981,0.000893848937517,Normal
2023-09-16,0.059111087,6588371.219,193,105187.7496768628,6217.762222483259,32.21638457245212,0.0004889886058566,Retail Orders
2023-09-17,0.052471697,5848361.789,199,95077.0889041058,4988.856200618301,25.069629148835684,0.0004286607096706,Retail Orders
2023-09-18,0.043139137,4808178.374,192,124790.52379971764,5383.35550249778,28.038309908842603,0.0005831378898182,Normal
2023-09-19,0.043139137,4808178.374,160,157651.53057141078,6800.950975579779,42.505943597373616,0.0008840342493785,Normal
2023-09-20,0.043139137,4808178.374,145,132023.4351418193,5695.377055793557,39.278462453748666,0.0008169094280308,Normal
2023-09-21,0.038759432,4320027.58,302,363409.30180476926,14085.538121469432,46.64085470685243,0.0010796425217927,Normal
2023-09-22,0.038623554,4304883.02,178,433483.4988829582,16742.673327214874,94.05996251244312,0.0021849597788244,Normal
2023-09-23,0.036423041,4059619.373,121,221471.14940044255,8066.652754929445,66.66655169363177,0.0016421872488101,Normal
2023-09-24,0.031937933,3559720.73,101,169397.50816466656,5410.206266130074,53.56639867455519,0.0015047921659448,Normal
2023-09-25,0.034811309,3879979.832,196,533033.2200203012,18555.58412939169,94.6713475989372,0.0024399958684872,Normal
2023-09-26,0.039248288,4374514.203,131,2026200.180396034,79524.88822583549,607.060215464393,0.0138772029828609,Small Whale Orders
2023-09-27,0.042941857,4786190.008,186,1200922.654502294,51569.84889769791,277.2572521381608,0.0057928592821165,Small Whale Orders
2023-09-28,0.041424208,4617036.754,291,851937.2729836586,35290.826799027855,121.27431889700294,0.0026266699911352,Normal
2023-09-29,0.041437478,4618515.777,182,887572.4531024463,36778.76399883865,202.08112087273983,0.0043754558960065,Normal
2023-09-30,0.041672255,4644683.431,159,517071.8834614704,21547.551380936675,135.51919107507342,0.0029177271839578,Normal
2023-10-01,0.037235186,4150138.975,173,101737.23322308411,3788.204802186917,21.897137584895475,0.0005276242004617,Normal
2023-10-02,0.038595338,4301738.061,164,270261.63370588643,10430.83910131088,63.60267744701756,0.0014785344096993,Normal
2023-10-03,0.038721559,4315806.432,145,372777.2846330941,14434.517620780143,99.54839738469065,0.0023066001442182,Normal
2023-10-04,0.036695996,4090042.296,159,73065.62095720113,2681.215734382969,16.862992040144462,0.0004122938302285,Retail Orders
2023-10-05,0.032546642,3627565.813,293,249902.891735068,8133.499952066016,27.7593855019318,0.0007652345107689,Normal
2023-10-06,0.030798604,3432733.986,148,181147.703426284,5579.096383335563,37.69659718469975,0.0010981508424026,Normal
2023-10-07,0.027663769,3083333.246,154,67996.36197955621,1881.0356506428257,12.214517211966402,0.0003961465153924,Retail Orders
2023-10-08,0.026038251,2902157.152,134,141843.88375685227,3693.366648075742,27.56243767220703,0.00094972243847,Normal
2023-10-09,0.024514844,2732362.069,123,215926.39552610225,5293.401901804694,43.03578781955036,0.0015750397177523,Normal
2023-10-10,0.023607668,2631250.539,152,335943.6015643198,7930.845012454742,52.17661192404435,0.0019829587168036,Normal
2023-10-11,0.021871696,2437763.582,220,1320950.0294842864,28891.417476071343,131.32462489123338,0.0053870943786719,Small Whale Orders
2023-10-12,0.022068296,2459676.094,233,243271.0490146129,5368.577517884985,23.041105226974185,0.0009367536352928,Normal
2023-10-13,0.020951991,2335255.562,143,488499.9858791244,10235.04730763954,71.57375739608071,0.0030649218252918,Normal
2023-10-14,0.020538391,2289156.777,144,170493.28031085373,3501.657653896916,24.317067040950803,0.0010622718061634,Normal
2023-10-15,0.022918748,2247518.717,176,826765.716499679,18948.435111495583,107.66156313349764,0.004790241003074,Normal
2023-10-16,0.022815581,2501720.627,130,551112.4709626026,12573.95122135741,96.72270170274932,0.0038662471204363,Normal
2023-10-17,0.022243372,2487636.371,146,339039.8678009263,7541.389902326827,51.65335549538923,0.0020764029702068,Normal
2023-10-18,0.021048047,2445624.5,135,985416.1704161698,20741.08586947955,153.63767310725592,0.0062821448307888,Small Whale Orders
2023-10-19,0.019444262,2211634.09,242,438518.21999451175,8526.663161346925,35.23414529482201,0.0015931272471397,Normal
2023-10-20,0.019734979,2331107.86,139,682965.0654375855,13478.301224144374,96.96619585715376,0.0041596614863266,Normal
2023-10-21,0.020651036,2363638.173,159,246904.13083651685,5098.82609445362,32.06808864436239,0.0013567257886878,Normal
2023-10-22,0.020044963,2475942.787,123,82840.31890722977,1660.531127403621,13.500253068322122,0.0005452570689115,Normal
2023-10-23,0.025098212,2387741.898,153,1446637.0467261227,36308.00328578614,237.30721101821004,0.009938562087342,Small Whale Orders
2023-10-24,0.030690383,3018758.064,154,5249270.317093697,161102.11650213704,1046.1176396242663,0.0346539079133128,Small Whale Orders
2023-10-25,0.028708187,3626722.313,225,1358925.377665641,39012.28386107085,173.387928271426,0.0047808437842047,Normal
2023-10-26,0.026006889,3379401.759,292,985608.1638165856,25632.602113871755,87.7828839516156,0.0025975865023397,Normal
2023-10-27,0.025649206,3343457.185,118,279546.27257418627,7170.139931787455,60.76389772701233,0.0018173972138665,Normal
2023-10-28,0.025266927,3357730.731,127,344404.8690460999,8702.052684632366,68.52009987899501,0.0020406669077537,Normal
2023-10-29,0.02197906,3304177.872,147,839503.8250991666,18451.504942084088,125.52044178288494,0.003798840336247,Normal
2023-10-30,0.020574034,2875353.245,156,810191.8850929881,16668.91539042723,106.8520217335079,0.0037161354668096,Normal
2023-10-31,0.018673763,2687233.319,142,1069488.5548700227,19971.3758048553,140.643491583488,0.0052337655457407,Small Whale Orders
2023-11-01,0.023694347,2342564.135,153,3442064.933219478,81557.48092423416,533.0554308773475,0.0227552118173852,Small Whale Orders
2023-11-02,0.022404519,2888585.586,286,733471.9902496436,16433.087141515953,57.45834664865718,0.0019891516085636,Normal
2023-11-03,0.021883143,3028239.102,110,452981.4002849284,9912.656758775329,90.11506144341207,0.0029758238503655,Normal
2023-11-04,0.023455311,2953143.723,129,2055934.551861936,48222.58430956733,373.8184830199018,0.0126583234032427,Small Whale Orders
2023-11-05,0.025602635,3164431.628,138,2032238.37341109,52030.65730743784,377.033748604622,0.0119147383456951,Small Whale Orders
2023-11-06,0.023729976,3445208.058,118,1070231.2107668505,25396.560945948306,215.22509276227376,0.0062470854920505,Small Whale Orders
2023-11-07,0.022812754,3192755.849,128,1184049.0081569515,27011.418747028536,211.02670896116044,0.0066095473296918,Small Whale Orders
2023-11-08,0.02529914,3070587.29,184,1842027.4682377395,46601.71080279213,253.27016740647892,0.0082482646961806,Small Whale Orders
2023-11-09,0.027947454,3385184.627,334,3601639.825847972,100656.6633574542,301.36725556124014,0.008902535275552,Small Whale Orders
2023-11-10,0.033616832,4140198.937,157,6150925.853827034,206774.64107256,1317.035930398471,0.0318109334947271,Small Whale Orders
2023-11-11,0.032611853,4876793.749,132,1618126.7739280518,52770.11248670586,399.77357944474136,0.0081974674349661,Small Whale Orders
2023-11-12,0.029212855,4812332.247,135,1017067.0716768784,29711.43289017125,220.0846880753426,0.0045733477403299,Normal
2023-11-13,0.029467708,4305049.517,103,682817.6334927924,20121.070641016624,195.35020039821964,0.0045376992674953,Normal
2023-11-14,0.027610022,4344748.568,99,2018476.4545802907,55730.17931744384,562.9311042166044,0.012956586449276,Small Whale Orders
2023-11-15,0.029920136,4049793.579,159,1307204.3759577223,39111.73270845019,245.98574030471815,0.0060740315649732,Small Whale Orders
2023-11-16,0.030860178,4356640.728,336,1282080.9576402197,39565.24656318763,117.753710009487,0.002702855648681,Normal
2023-11-17,0.029176554,4845020.514,129,2405356.776706057,70180.02188483023,544.0311774017847,0.0112286661290653,Small Whale Orders
2023-11-18,0.031878455,4667543.122,114,3888934.3864842057,123973.21983748936,1087.4843845393805,0.0232988610092027,Small Whale Orders
2023-11-19,0.035835081,5099562.448,156,3161894.6244920488,113306.74998213716,726.3253203983151,0.0142428949111736,Small Whale Orders
2023-11-20,0.036279151,5726994.16,152,2193442.469562608,79576.23056307474,523.5278326518076,0.0091414067838303,Small Whale Orders
2023-11-21,0.032836535,5803786.928,92,960331.8915467032,31533.97176838952,342.7605626998861,0.00590580886156,Small Whale Orders
2023-11-22,0.033085253,5259538.151,149,639395.8775431581,21154.574375672408,141.9770092327007,0.0026994197048595,Normal
2023-11-23,0.033480071,5289753.061,323,3878952.6970935934,129867.61170433502,402.0669093013468,0.0076008634933392,Small Whale Orders
2023-11-24,0.033226974,5447777.841,150,495332.8902594021,16458.413065994006,109.72275377329338,0.0020140827503559,Normal
2023-11-25,0.03290568,5325453.524,184,895833.5815546891,29478.0131678925,160.20659330376358,0.003008318307197,Normal
2023-11-26,0.027979835,5267053.027,158,542119.866396738,15168.424412002774,96.0026861519163,0.0018227021003925,Normal
2023-11-27,0.028392619,4538711.026,126,958697.4478621746,27219.93137342309,216.03120137637373,0.0047597478697991,Normal
2023-11-28,0.029268731,4542559.596,123,891348.6817189853,26088.6447924376,212.1028031905496,0.004669235454331,Normal
2023-11-29,0.029385713,4688529.416,98,1163802.7735738496,34199.17429284513,348.9711662535217,0.0074430836471373,Small Whale Orders
2023-11-30,0.029321776,4698921.619,143,856261.6908790184,25107.11349733582,175.57422026108966,0.003736479015763,Normal
2023-12-01,0.02963717,4690207.76,96,918536.9867919014,27222.836828839336,283.5712169670764,0.0060460267748795,Small Whale Orders
2023-12-02,0.029744931,4741286.433,163,396759.2857471698,11801.577578158847,72.40231643042239,0.0015270605869008,Normal
2023-12-03,0.029168235,4758523.366,143,217585.57315123605,6346.587130284945,44.3817281838108,0.0009326785805218,Normal
2023-12-04,0.029779148,4664135.351,137,1060414.9783249982,31578.254580956916,230.49820862012345,0.0049419279517843,Normal
2023-12-05,0.030340321,4763943.572,89,2133496.293877296,64730.96240854748,727.314184365702,0.0152670612775617,Small Whale Orders
2023-12-06,0.031538038,4864472.007,131,2097133.8331908963,66139.48652226015,504.8815765058027,0.0103789594385428,Small Whale Orders
2023-12-07,0.042168322,5038358.462,228,9368913.98677718,395071.38178472384,1732.769218354052,0.0343915430278103,Small Whale Orders
2023-12-08,0.042181221,6738300.963,165,3189246.0503376317,134526.29247266872,815.3108634707195,0.0120996504600728,Small Whale Orders
2023-12-09,0.039253818,6756775.763,128,992446.1051308202,38957.29878561408,304.35389676261,0.0045044250014814,Normal
2023-12-10,0.038097303,6297221.949,154,1013057.7610557986,38594.76847944436,250.6153797366517,0.0039797768248655,Normal
2023-12-11,0.041581074,6090405.836,148,4397386.576744724,182848.05665422903,1235.4598422583044,0.020285345107145,Small Whale Orders
2023-12-12,0.046089102,6651966.36,175,8265989.834574417,380972.0486166634,2176.9831349523624,0.0327269113692926,Small Whale Orders
2023-12-13,0.048265772,7367074.144,179,5741202.97486983,277103.5937907889,1548.0647697809436,0.0210132915662555,Small Whale Orders
2023-12-14,0.055827661,7718026.629,310,7841532.541761287,437774.4204619175,1412.1755498771531,0.0182971064724108,Small Whale Orders
2023-12-15,0.05761412,8930459.202,222,9735620.201419998,560909.1905590359,2526.6179754911527,0.0282921395007919,Small Whale Orders
2023-12-16,0.079517973,9147558.435,221,11476356.996896071,912576.6458175431,4129.306089672141,0.0451410736429161,Small Whale Orders
2023-12-17,0.078577511,12895137.12,198,4566003.05101968,358785.15496753243,1812.04623720976,0.0140521672654362,Small Whale Orders
2023-12-18,0.07315448,12612245.19,134,1553435.2822708497,113640.75028817722,848.065300658039,0.0067241421957959,Small Whale Orders
2023-12-19,0.07322566,11727252.89,139,2102964.5805582847,153990.96936800357,1107.8487004892345,0.0094467878443545,Small Whale Orders
2023-12-20,0.068940133,11716989.41,183,1634995.6931130684,112716.82053764212,615.9389100417602,0.0052568017985582,Small Whale Orders
2023-12-21,0.065700884,11028754.24,400,1716891.4330354251,112801.28488245425,282.00321220613563,0.0025569815599239,Normal
2023-12-22,0.074369379,10520411.83,217,5423594.549995408,403349.358630943,1858.7528047508893,0.0176680612392993,Small Whale Orders
2023-12-23,0.07097736,11880225.7,142,607576.2058656628,43124.15509116126,303.6912330363469,0.0025562749454864,Normal
2023-12-24,0.074984762,11339972.37,142,4771717.782243546,357806.1222327001,2519.7614241739443,0.0222201725185856,Small Whale Orders
2023-12-25,0.069895052,11989628.24,218,569707.3449618021,39819.724500887096,182.65928670131692,0.0015234774844137,Normal
2023-12-26,0.061243007,11187056.0,159,2798561.7065715487,171392.33418549332,1077.9392087137944,0.0096355932133869,Small Whale Orders
2023-12-27,0.061175245,9798102.687,231,3931343.966458719,240500.93032738395,1041.1295685168136,0.0106258283034548,Small Whale Orders
2023-12-28,0.061974399,9818331.381,346,2297100.0115797548,142361.39266054836,411.4491117356889,0.004190621560522,Normal
2023-12-29,0.05793401,9915940.494,180,775273.181061622,44914.68422435582,249.52602346864344,0.0025164130787153,Normal
