day,bucket_id,price_low,price_high,price_mid,sth_tokens,lth_tokens,exchange_tokens
2026-04-24,31,0.0164921748713059,0.0170187098254477,0.0167554423483768,0.0,23627480.607576948,3076333.1029000003
2026-04-24,32,0.0170187098254477,0.0175452447795895,0.0172819773025186,0.0,0.0,0.0
2026-04-24,33,0.0175452447795895,0.0180717797337312,0.0178085122566604,0.0,27337803.479125503,5997013.514900001
2026-04-24,34,0.0180717797337312,0.018598314687873,0.0183350472108021,0.0,24749375.94057785,1683391.8751
2026-04-24,35,0.018598314687873,0.0191248496420148,0.0188615821649439,0.0,0.0,0.0
2026-04-24,36,0.0191248496420148,0.0196513845961566,0.0193881171190857,0.0,110075651.47074202,4908682.9593
2026-04-24,37,0.0196513845961566,0.0201779195502984,0.0199146520732275,0.0,4490726.153698938,571270.2525
2026-04-24,38,0.0201779195502984,0.0207044545044402,0.0204411870273693,0.0,9524267.720673935,1506945.9588
2026-04-24,39,0.0207044545044402,0.021230989458582,0.0209677219815111,0.0,0.0,0.0
2026-04-24,40,0.021230989458582,0.0217575244127238,0.0214942569356529,0.0,3181712.3732083794,447416.5732
2026-04-24,41,0.0217575244127238,0.0222840593668656,0.0220207918897947,0.0,6821986.755122817,1738136.014
2026-04-24,42,0.0222840593668656,0.0228105943210074,0.0225473268439365,0.0,0.0,0.0
2026-04-24,43,0.0228105943210074,0.0233371292751492,0.0230738617980783,0.0,0.0,0.0
2026-04-24,44,0.0233371292751492,0.023863664229291,0.0236003967522201,0.0,0.0,0.0
2026-04-24,45,0.023863664229291,0.0243901991834328,0.0241269317063619,0.0,20062857.127994623,2966062.286
2026-04-24,46,0.0243901991834328,0.0249167341375746,0.0246534666605037,0.0,0.0,0.0
2026-04-24,47,0.0249167341375746,0.0254432690917164,0.0251800016146455,0.0,5497774.847670597,254084.7917528952
2026-04-24,48,0.0254432690917164,0.0259698040458582,0.0257065365687873,0.0,0.0,0.0
2026-04-24,49,0.0259698040458582,0.026496339,0.0262330715229291,0.0,11599500.432672996,5034303.169
2026-04-25,0,0.0001695912929103,0.000696126247052,0.0004328587699811,258543799.68832093,0.0,162712169.68420333
2026-04-25,1,0.000696126247052,0.0012226612011938,0.0009593937241229,198780960.58593047,49991451.59434457,160738209.37474787
2026-04-25,2,0.0012226612011938,0.0017491961553356,0.0014859286782647,0.0,225911401.97685617,2361764.063505967
2026-04-25,3,0.0017491961553356,0.0022757311094774,0.0020124636324065,0.0,54551329.75086238,1945143.2908427736
2026-04-25,4,0.0022757311094774,0.0028022660636192,0.0025389985865483,0.0,41097302.40407197,13526314.45598
2026-04-25,5,0.0028022660636192,0.003328801017761,0.0030655335406901,0.0,46040464.22567045,2578693.7871000003
2026-04-25,6,0.003328801017761,0.0038553359719028,0.0035920684948319,0.0,30895935.94085421,11398283.24046
2026-04-25,7,0.0038553359719028,0.0043818709260446,0.0041186034489737,0.0,17401445.974776186,311111.98289
2026-04-25,8,0.0043818709260446,0.0049084058801864,0.0046451384031155,0.0,49090238.72020562,3113183.255157717
2026-04-25,9,0.0049084058801864,0.0054349408343282,0.0051716733572573,0.0,101868621.37813714,14974740.222990002
2026-04-25,10,0.0054349408343282,0.00596147578847,0.0056982083113991,0.0,95563059.64920676,15412124.19028828
2026-04-25,11,0.00596147578847,0.0064880107426118,0.0062247432655409,0.0,28455465.41681776,6541099.677999999
2026-04-25,12,0.0064880107426118,0.0070145456967536,0.0067512782196827,0.0,1002877157.3894858,40476190.48
